rank,pair_uid,candidate_origins,new_outside_step4,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,alias_normalized_left,alias_normalized_right,source_cosine,frozen_source_score,unbounded_identity_logit_diagnostic,feature_bounded_identity_logit_diagnostic,identity_logit_correction,synthetic_scale_model_score,model_score_is_real_probability,synthetic_support_clipped,observable_state_hash,synthetic_train_development_support_status,synthetic_train_development_positive_support_count,synthetic_train_development_negative_support_count,synthetic_support_splits,synthetic_positive_support_repeated,synthetic_positive_support_in_both_splits,production_review_eligible,out_of_support_feature_count,out_of_support_feature_names,shared_token_count,shared_token_hashes,shared_identifier_types,strong_common_middle_count,weak_common_middle_count,step4_candidate_rule_hits,verified_direct_token_count_log1p,repeated_verified_token_count_log1p,bilateral_direct_item_count_log1p,shared_identifier_type_count_log1p,risky_token_count_log1p,support_token_count_log1p,high_frequency_token_count_log1p,risky_without_verified,support_without_verified,verified_x_risky,verified_x_support,shared_telegram_token_count_log1p,shared_email_token_count_log1p,shared_bat_token_count_log1p,shared_qq_token_count_log1p,shared_wechat_token_count_log1p,shared_phone_token_count_log1p,shared_crypto_wallet_token_count_log1p,shared_external_url_token_count_log1p,strong_rotation_path_count_log1p,corroborated_rotation_path_count_log1p,uncorroborated_rotation_path_count_log1p,weak_path_count_log1p,maximum_strong_middle_degree_log1p,rotation_telegram_edge_token_count_log1p,rotation_email_edge_token_count_log1p,rotation_bat_edge_token_count_log1p,rotation_qq_edge_token_count_log1p,rotation_wechat_edge_token_count_log1p,rotation_phone_edge_token_count_log1p,rotation_crypto_wallet_edge_token_count_log1p,verified_x_repeat,rotation_x_corroboration
542,market_item.xlsx|茶马古道|seller_raw:/shop/10158||market_item.xlsx|茶马古道|seller_raw:/shop/403748,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/10158,market_item.xlsx|茶马古道|seller_raw:/shop/403748,茶马古道,茶马古道,/shop/10158,/shop/403748,0.932464854024,0.319747755107,0.000000000000,0.000000000000,0.000000000000,0.319747755107,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
543,market_item.xlsx|茶马古道|seller_raw:/shop/458073||market_item.xlsx|茶马古道|seller_raw:/shop/7315,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/458073,market_item.xlsx|茶马古道|seller_raw:/shop/7315,茶马古道,茶马古道,/shop/458073,/shop/7315,0.932346649564,0.319144461876,0.000000000000,0.000000000000,0.000000000000,0.319144461876,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
544,market_item.xlsx|茶马古道|seller_raw:/shop/434211||market_item.xlsx|茶马古道|seller_raw:/shop/461456,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/434211,market_item.xlsx|茶马古道|seller_raw:/shop/461456,茶马古道,茶马古道,/shop/434211,/shop/461456,0.932238205791,0.318591517664,0.000000000000,0.000000000000,0.000000000000,0.318591517664,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
545,market_item.xlsx|中文暗网交易市场|seller_raw:494406||market_item.xlsx|茶马古道|seller_raw:/shop/404772,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:494406,market_item.xlsx|茶马古道|seller_raw:/shop/404772,中文暗网交易市场,茶马古道,494406,/shop/404772,0.932110968364,0.317943397416,0.000000000000,0.000000000000,0.000000000000,0.317943397416,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,shared_title_clone,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
546,market_item.xlsx|茶马古道|seller_raw:/shop/429382||market_item.xlsx|茶马古道|seller_raw:/shop/453636,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/429382,market_item.xlsx|茶马古道|seller_raw:/shop/453636,茶马古道,茶马古道,/shop/429382,/shop/453636,0.932109468625,0.317935762261,0.000000000000,0.000000000000,0.000000000000,0.317935762261,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
547,market_item.xlsx|茶马古道|seller_raw:/shop/414476||market_item.xlsx|茶马古道|seller_raw:/shop/416063,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/414476,market_item.xlsx|茶马古道|seller_raw:/shop/416063,茶马古道,茶马古道,/shop/414476,/shop/416063,0.932083840609,0.317805305490,0.000000000000,0.000000000000,0.000000000000,0.317805305490,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
548,market_item.xlsx|中文暗网交易市场|seller_raw:55712||market_item.xlsx|中文暗网交易市场|seller_raw:65358,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:55712,market_item.xlsx|中文暗网交易市场|seller_raw:65358,中文暗网交易市场,中文暗网交易市场,55712,65358,0.932064218188,0.317705438909,0.000000000000,0.000000000000,0.000000000000,0.317705438909,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
549,market_item.xlsx|中文暗网交易市场|seller_raw:526457||market_item.xlsx|中文暗网交易市场|seller_raw:582366,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:526457,market_item.xlsx|中文暗网交易市场|seller_raw:582366,中文暗网交易市场,中文暗网交易市场,526457,582366,0.932050404924,0.317635147583,0.000000000000,0.000000000000,0.000000000000,0.317635147583,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
550,market_item.xlsx|中文暗网交易市场|seller_raw:352157||market_item.xlsx|中文暗网交易市场|seller_raw:543006,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:352157,market_item.xlsx|中文暗网交易市场|seller_raw:543006,中文暗网交易市场,中文暗网交易市场,352157,543006,0.931971126222,0.317231884195,0.000000000000,0.000000000000,0.000000000000,0.317231884195,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
551,market_item.xlsx|中文暗网交易市场|seller_raw:11457||market_item.xlsx|中文暗网交易市场|seller_raw:591780,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:11457,market_item.xlsx|中文暗网交易市场|seller_raw:591780,中文暗网交易市场,中文暗网交易市场,11457,591780,0.931943012837,0.317088946964,0.000000000000,0.000000000000,0.000000000000,0.317088946964,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
552,market_item.xlsx|茶马古道|seller_raw:/shop/398761||market_item.xlsx|茶马古道|seller_raw:/shop/455056,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/398761,market_item.xlsx|茶马古道|seller_raw:/shop/455056,茶马古道,茶马古道,/shop/398761,/shop/455056,0.931893549947,0.316837545959,0.000000000000,0.000000000000,0.000000000000,0.316837545959,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
553,market_item.xlsx|中文暗网交易市场|seller_raw:38978||market_item.xlsx|中文暗网交易市场|seller_raw:517245,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:38978,market_item.xlsx|中文暗网交易市场|seller_raw:517245,中文暗网交易市场,中文暗网交易市场,38978,517245,0.931858982168,0.316661914583,0.000000000000,0.000000000000,0.000000000000,0.316661914583,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
554,market_item.xlsx|茶马古道|seller_raw:/shop/434788||market_item.xlsx|茶马古道|seller_raw:/shop/439086,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/434788,market_item.xlsx|茶马古道|seller_raw:/shop/439086,茶马古道,茶马古道,/shop/434788,/shop/439086,0.931808901263,0.316407557091,0.000000000000,0.000000000000,0.000000000000,0.316407557091,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
555,market_item.xlsx|茶马古道|seller_raw:/shop/417573||market_item.xlsx|茶马古道|seller_raw:/shop/426371,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/417573,market_item.xlsx|茶马古道|seller_raw:/shop/426371,茶马古道,茶马古道,/shop/417573,/shop/426371,0.931787714046,0.316299981702,0.000000000000,0.000000000000,0.000000000000,0.316299981702,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|shared_description_clone,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
556,market_item.xlsx|中文暗网交易市场|seller_raw:47690||market_item.xlsx|中文暗网交易市场|seller_raw:64596,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:47690,market_item.xlsx|中文暗网交易市场|seller_raw:64596,中文暗网交易市场,中文暗网交易市场,47690,64596,0.931778501700,0.316253213324,0.000000000000,0.000000000000,0.000000000000,0.316253213324,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
557,market_item.xlsx|中文暗网交易市场|seller_raw:569522||market_item.xlsx|茶马古道|seller_raw:/shop/415251,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|茶马古道|seller_raw:/shop/415251,中文暗网交易市场,茶马古道,569522,/shop/415251,0.931713725471,0.315924468408,0.000000000000,0.000000000000,0.000000000000,0.315924468408,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|shared_description_clone|shared_title_clone,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
558,market_item.xlsx|茶马古道|seller_raw:/shop/413768||market_item.xlsx|茶马古道|seller_raw:/shop/436333,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/413768,market_item.xlsx|茶马古道|seller_raw:/shop/436333,茶马古道,茶马古道,/shop/413768,/shop/436333,0.931515948284,0.314921871700,0.000000000000,0.000000000000,0.000000000000,0.314921871700,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
559,market_item.xlsx|中文暗网交易市场|seller_raw:11929||market_item.xlsx|茶马古道|seller_raw:/shop/843,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:11929,market_item.xlsx|茶马古道|seller_raw:/shop/843,中文暗网交易市场,茶马古道,11929,/shop/843,0.931490481566,0.314792897628,0.000000000000,0.000000000000,0.000000000000,0.314792897628,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
