pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs,embedding_cosine_gte_multilingual_base,embedding_cosine_bge_m3,embedding_cosine_multilingual_e5_large,embedding_cosine_labse,embedding_cosine_paraphrase_multilingual_mpnet,reranker_score_gte_multilingual_reranker_base,reranker_score_bge_reranker_v2_m3
products_data.csv|__unknown__|seller_id:522081||products_data.csv|__unknown__|seller_id:603119,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:522081,products_data.csv|__unknown__|seller_id:603119,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.25,0.727273,0.727273,0.477273,0,0,0.0,0.0,0,0,0,1,0.18474,0.540106,673,673,0.0,0.105655,0.053571,0.016369,0.022321,0.03125,0.0,0.0,0.0,0.058036,0.0,800.0,1.0,254.0,0.032877,0.04264,0.0,0.0,0.0,0.003637,0.985501,0.876533,0.942106,0.9758,0.980416,0.683011,0.008839
products_data.csv|__unknown__|seller_id:54210||products_data.csv|__unknown__|seller_id:567340,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:54210,products_data.csv|__unknown__|seller_id:567340,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.156203,0.623028,673,673,0.0,0.141369,0.089286,0.03125,0.592262,0.444941,0.0,0.0,0.0,0.0,0.0,4.1,2.0,11.0,0.084507,0.111268,0.0,0.0,0.0,0.0,0.968814,0.808775,0.897604,0.889844,0.741697,0.593812,0.021985
products_data.csv|__unknown__|seller_id:523216||products_data.csv|__unknown__|seller_id:603119,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523216,products_data.csv|__unknown__|seller_id:603119,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.166667,0.727273,0.727273,0.560606,0,0,0.0,0.0,0,0,0,2,0.179296,0.552648,673,673,0.172619,0.004464,0.206845,0.059524,0.025298,0.078869,0.0,0.0,0.0,0.160714,1.0,280.0,5.0,1340.0,0.053285,0.075981,0.0,0.0,0.0,0.012048,0.981733,0.829569,0.936009,0.928215,0.934465,0.617589,0.047905
products_data.csv|__unknown__|seller_id:523073||products_data.csv|__unknown__|seller_id:603119,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523073,products_data.csv|__unknown__|seller_id:603119,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.25,0.727273,0.727273,0.477273,0,0,0.0,0.0,0,0,0,1,0.182882,0.540301,673,673,0.0,0.105655,0.337797,0.022322,0.014881,0.03869,0.0,0.0,0.0,0.102679,0.0,800.0,6.0,272.0,0.02672,0.044652,0.0,0.0,0.0,0.006216,0.985454,0.861342,0.934862,0.945401,0.900647,0.634983,0.027678
products_data.csv|__unknown__|seller_id:581913||products_data.csv|__unknown__|seller_id:597859,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:581913,products_data.csv|__unknown__|seller_id:597859,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.166667,0.25,0.25,0.083333,0,4.622858,0.0,4.622858,1,0,0,2,0.131552,0.693835,673,673,0.172619,0.056548,0.403274,0.052083,0.022321,0.150298,0.0,0.0,0.0,0.290179,1.0,600.0,9.0,1127.5,0.030855,0.059694,0.0,0.0,0.0,0.02544,0.992951,0.907158,0.935756,0.959626,0.95844,0.92571,0.374104
products_data.csv|__unknown__|seller_id:10398||products_data.csv|__unknown__|seller_id:19453,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:10398,products_data.csv|__unknown__|seller_id:19453,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.155717,0.620916,673,673,0.0,0.122024,0.491071,0.0,0.0,0.232143,0.0,0.0,0.0,0.0,0.0,2.95,10.0,0.0,0.0,0.032668,0.0,0.0,0.0,0.0,0.970065,0.80273,0.839412,0.873394,0.753722,0.589838,0.076495
products_data.csv|__unknown__|seller_id:155548||products_data.csv|__unknown__|seller_id:88807,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:155548,products_data.csv|__unknown__|seller_id:88807,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.130526,0.696412,673,673,0.172619,0.154762,0.279762,0.287202,0.495536,0.388393,0.0,0.0,0.0,0.215774,1.0,5.0,8.0,1911.5,0.072752,0.047045,0.0,0.0,0.0,0.058908,0.983486,0.847661,0.939631,0.908908,0.680951,0.745846,0.271985
products_data.csv|__unknown__|seller_id:45194||products_data.csv|__unknown__|seller_id:682462,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:45194,products_data.csv|__unknown__|seller_id:682462,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.124201,0.714707,673,673,0.172619,0.087798,0.502976,0.144345,0.056548,0.238095,0.0,0.0,0.0,0.543155,1.0,55.01,10.5,46.5,0.015952,0.024723,0.0,0.0,0.0,0.083562,0.965591,0.815489,0.903987,0.867686,0.546305,0.579474,0.345844
products_data.csv|__unknown__|seller_id:601436||products_data.csv|__unknown__|seller_id:759651,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:601436,products_data.csv|__unknown__|seller_id:759651,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.161702,0.601647,673,673,0.245536,0.217262,0.080357,0.511904,0.28125,0.008929,0.0,0.0,0.0,0.39137,2.0,7.0,2.0,194.0,0.031503,0.001047,0.0,0.0,0.0,0.070938,0.920141,0.713744,0.870368,0.772193,0.476018,0.586873,0.079207
products_data.csv|__unknown__|seller_id:524490||products_data.csv|__unknown__|seller_id:529130,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:524490,products_data.csv|__unknown__|seller_id:529130,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.5,0.5,0.25,0,0,0.0,0.0,0,0,0,2,0.146671,0.641633,673,673,0.172619,0.214285,0.650297,0.043155,0.0625,0.011905,0.0,0.0,0.0,0.19494,1.0,270.0,14.5,962.0,0.104894,0.00417,0.0,0.0,0.0,0.015936,0.992646,0.929765,0.952878,0.961244,0.966435,0.875379,0.260861
products_data.csv|__unknown__|seller_id:45194||products_data.csv|__unknown__|seller_id:629347,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:45194,products_data.csv|__unknown__|seller_id:629347,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.123576,0.709194,673,673,0.172619,0.120536,0.559524,0.068453,0.125,0.394345,0.0,0.0,0.0,0.122024,1.0,60.01,12.5,21.5,0.068595,0.048631,0.0,0.0,0.0,0.009026,0.982833,0.874323,0.903284,0.925528,0.654711,0.659886,0.16051
products_data.csv|__unknown__|seller_id:1893440||products_data.csv|__unknown__|seller_id:50374,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:1893440,products_data.csv|__unknown__|seller_id:50374,__unknown__,__unknown__,1,1,low,pending,,0.333333,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.173795,0.55721,673,673,0.245536,0.0,0.03869,0.200893,0.54762,0.401785,0.0,0.0,0.991071,0.529762,2.0,0.0,1.0,66.0,0.097702,0.057757,0.0,0.0,0.666667,0.053527,0.962216,0.786881,0.865762,0.827796,0.601034,0.67209,0.075519
products_data.csv|__unknown__|seller_id:507092||products_data.csv|__unknown__|seller_id:645809,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:507092,products_data.csv|__unknown__|seller_id:645809,__unknown__,__unknown__,1,1,low,pending,,0.25,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.162958,0.589576,673,673,0.023809,0.0625,0.026786,0.361607,0.328869,0.334822,0.0,0.0,0.982143,0.125,2.0,5.0,1.0,465.0,0.048135,0.050643,0.0,0.0,0.6,0.013183,0.984657,0.83432,0.914275,0.884666,0.826821,0.539875,0.149917
products_data.csv|__unknown__|seller_id:566317||products_data.csv|__unknown__|seller_id:632995,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:566317,products_data.csv|__unknown__|seller_id:632995,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.138807,0.659201,673,673,0.172619,0.136905,0.119048,0.032738,0.095238,0.061012,0.0,0.0,0.0,0.007441,1.0,833.5,4.0,6.0,0.048156,0.01017,0.0,0.0,0.0,0.001065,0.968398,0.87344,0.917938,0.967311,0.886361,0.625046,0.13854
products_data.csv|__unknown__|seller_id:518270||products_data.csv|__unknown__|seller_id:571489,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:518270,products_data.csv|__unknown__|seller_id:571489,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.165171,0.578743,673,673,0.245536,0.684524,0.349702,0.221726,0.001488,0.28125,0.0,0.0,0.0,0.132441,2.0,114.0,7.0,67.0,0.001373,0.026892,0.0,0.0,0.0,0.025845,0.979283,0.859437,0.912224,0.918072,0.761065,0.703448,0.284034
products_data.csv|__unknown__|seller_id:689669||products_data.csv|__unknown__|seller_id:707139,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:689669,products_data.csv|__unknown__|seller_id:707139,__unknown__,__unknown__,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.148627,0.625594,673,673,0.172619,0.007441,0.236607,0.014881,0.15625,0.31994,0.0,0.0,0.886905,0.0625,1.0,40.0,6.0,6.5,0.110542,0.032247,0.0,0.0,0.5,0.019128,0.978188,0.777521,0.875634,0.893427,0.717796,0.570756,0.1057
products_data.csv|__unknown__|seller_id:533821||products_data.csv|__unknown__|seller_id:534025,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:533821,products_data.csv|__unknown__|seller_id:534025,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.5,0.25,0.5,0.25,0,0,0.0,0.0,0,0,0,2,0.121949,0.704058,673,673,0.172619,0.063988,0.547619,0.032739,0.095238,0.019345,0.0,0.0,0.0,0.248512,1.0,310.0,12.0,920.5,0.12641,0.007551,0.0,0.0,0.0,0.017885,0.994442,0.906407,0.940102,0.972156,0.988334,0.738451,0.077442
products_data.csv|__unknown__|seller_id:389356||products_data.csv|__unknown__|seller_id:598958,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:389356,products_data.csv|__unknown__|seller_id:598958,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.15589,0.601786,673,673,0.0,0.066964,0.157738,0.260416,0.589285,0.18006,0.0,0.0,0.0,0.504464,0.0,177.2,5.0,156.0,0.087222,0.016389,0.0,0.0,0.0,0.142525,0.963377,0.852561,0.893963,0.888348,0.527258,0.759652,0.142057
products_data.csv|__unknown__|seller_id:549479||products_data.csv|__unknown__|seller_id:555218,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:549479,products_data.csv|__unknown__|seller_id:555218,__unknown__,__unknown__,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.285714,0.285714,0.285714,0,0,0.0,0.0,0,0,0,2,0.14468,0.63029,673,673,0.245536,0.081845,0.436012,0.136905,0.239583,0.075893,0.0,0.0,0.837798,0.150297,2.0,1.2,10.0,89.0,0.029081,0.006868,0.0,0.0,0.333333,0.015064,0.970863,0.826362,0.913518,0.952623,0.804227,0.60749,0.066054
products_data.csv|__unknown__|seller_id:649136||products_data.csv|__unknown__|seller_id:765541,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:649136,products_data.csv|__unknown__|seller_id:765541,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.195337,0.478179,673,673,0.0,0.730655,0.236607,0.238095,0.303572,0.30506,0.0,0.0,0.0,0.427083,0.0,198.5,6.0,71.0,0.042038,0.06224,0.0,0.0,0.0,0.085294,0.960122,0.783797,0.863857,0.927322,0.718065,0.512196,0.021671
products_data.csv|__unknown__|seller_id:300313||products_data.csv|__unknown__|seller_id:85003,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:300313,products_data.csv|__unknown__|seller_id:85003,__unknown__,__unknown__,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.196027,0.475038,673,673,0.172619,0.145834,0.688988,0.5625,0.28125,0.296131,0.0,0.0,0.886905,0.0,1.0,4.5,20.0,238.0,0.034422,0.028913,0.0,0.0,0.5,0.0,0.958169,0.795419,0.888649,0.86118,0.497863,0.542966,0.022605
products_data.csv|__unknown__|seller_id:513650||products_data.csv|__unknown__|seller_id:517166,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:513650,products_data.csv|__unknown__|seller_id:517166,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.191342,0.483969,673,673,0.0,0.400298,0.922619,0.443453,0.026785,0.145833,0.0,0.0,0.0,0.065476,0.0,14.0,23.0,381.0,0.01635,0.212244,0.0,0.0,0.0,0.032986,0.964422,0.888956,0.91354,0.830352,0.76008,0.706543,0.039437
products_data.csv|__unknown__|seller_id:696328||products_data.csv|__unknown__|seller_id:759651,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:696328,products_data.csv|__unknown__|seller_id:759651,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.120543,0.69464,673,673,0.098214,0.078869,0.114583,0.136905,0.552083,0.477679,0.0,0.0,0.0,0.178571,10.0,3.0,3.0,94.0,0.076924,0.064892,0.0,0.0,0.0,0.012603,0.951588,0.802385,0.913831,0.897101,0.448301,0.676014,0.051071
products_data.csv|__unknown__|seller_id:562239||products_data.csv|__unknown__|seller_id:566317,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:562239,products_data.csv|__unknown__|seller_id:566317,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.129512,0.661892,673,673,0.172619,0.136905,0.0,0.032738,0.072917,0.037202,0.0,0.0,0.0,0.004465,1.0,833.5,0.0,6.0,0.030907,0.006292,0.0,0.0,0.0,0.000669,0.972327,0.874572,0.915178,0.965595,0.851559,0.667385,0.2747
products_data.csv|__unknown__|seller_id:31723||products_data.csv|__unknown__|seller_id:38453,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:31723,products_data.csv|__unknown__|seller_id:38453,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.190583,0.476081,673,673,0.0,0.668155,0.928571,0.168155,0.441964,0.369047,0.0,0.0,0.0,0.633928,0.0,2940.94,24.0,69.0,0.057143,0.042857,0.0,0.0,0.0,0.096774,0.965138,0.827791,0.887907,0.849607,0.561762,0.643853,0.008439
products_data.csv|__unknown__|seller_id:634338||products_data.csv|__unknown__|seller_id:73927,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:634338,products_data.csv|__unknown__|seller_id:73927,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.18857,0.480548,673,673,0.0,0.65625,0.303571,0.171131,0.619048,0.627976,0.0,0.0,0.0,0.025298,0.0,992.23,7.0,51.0,0.090909,0.076371,0.0,0.0,0.0,0.003874,0.974407,0.788688,0.886897,0.907991,0.694223,0.578981,0.001128
products_data.csv|__unknown__|seller_id:588888||products_data.csv|__unknown__|seller_id:645809,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:588888,products_data.csv|__unknown__|seller_id:645809,__unknown__,__unknown__,1,1,low,pending,,0.25,0,0,0,0,0,0,1,0,0,0.333333,0.0,0.333333,0.333333,0,0,0.0,0.0,0,0,0,1,0.200124,0.443483,673,673,0.119048,0.0625,0.098214,0.450893,0.168155,0.433036,0.0,0.022322,0.982143,0.090774,3.0,5.0,3.5,1388.0,0.021998,0.12277,0.0,0.5,0.6,0.00737,0.990526,0.903817,0.948935,0.928403,0.90066,0.589467,0.224961
products_data.csv|__unknown__|seller_id:531474||products_data.csv|__unknown__|seller_id:603119,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:531474,products_data.csv|__unknown__|seller_id:603119,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.727273,0.727273,0.727273,0.0,0,42.528048,0.0,5.316006,8,0,0,2,0.158054,0.569379,673,673,0.0,0.09375,0.364583,0.002976,0.001488,0.001488,0.0,0.0,0.0,0.068453,0.0,720.0,7.0,47.0,0.000335,0.00065,0.0,0.0,0.0,0.003984,0.982712,0.863597,0.942629,0.96712,0.945028,0.682563,0.015689
products_data.csv|__unknown__|seller_id:11155||products_data.csv|__unknown__|seller_id:93225,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:11155,products_data.csv|__unknown__|seller_id:93225,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.191381,0.468306,673,673,0.0,0.232143,0.775298,0.71875,0.028274,0.8125,0.0,0.0,0.0,0.580357,0.0,915.84,17.0,358.0,0.005725,0.144044,0.0,0.0,0.0,0.207317,0.926161,0.768834,0.865591,0.753824,0.502973,0.622916,0.15947
products_data.csv|__unknown__|seller_id:341622||products_data.csv|__unknown__|seller_id:505015,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:341622,products_data.csv|__unknown__|seller_id:505015,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.186249,0.483043,673,673,0.0,0.558036,0.577381,0.407739,0.388393,0.668154,0.0,0.0,0.0,0.0,0.0,1490.0,12.0,158.0,0.060439,0.088548,0.0,0.0,0.0,0.0,0.969025,0.783239,0.866273,0.87137,0.716648,0.601757,0.030514
products_data.csv|__unknown__|seller_id:524163||products_data.csv|__unknown__|seller_id:696328,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:524163,products_data.csv|__unknown__|seller_id:696328,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.140096,0.617969,673,673,0.052083,0.138393,0.345238,0.068452,0.227679,0.488096,0.0,0.0,0.0,0.357143,8.0,4.0,7.0,49.0,0.123185,0.070476,0.0,0.0,0.0,0.031816,0.980338,0.849992,0.922368,0.905446,0.809979,0.569593,0.214656
products_data.csv|__unknown__|seller_id:506043||products_data.csv|__unknown__|seller_id:598958,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:506043,products_data.csv|__unknown__|seller_id:598958,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.157951,0.56075,673,673,0.0,0.090774,0.345238,0.044642,0.318452,0.269345,0.0,0.0,0.0,0.087797,0.0,499.36,7.0,36.0,0.03797,0.040934,0.0,0.0,0.0,0.007028,0.98956,0.906158,0.90783,0.936675,0.725766,0.736663,0.238275
products_data.csv|__unknown__|seller_id:639133||products_data.csv|__unknown__|seller_id:650609,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:639133,products_data.csv|__unknown__|seller_id:650609,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.123098,0.66528,673,673,0.172619,0.245536,0.241071,0.11756,0.095238,0.325893,0.0,0.0,0.0,0.272321,1.0,8.5,5.0,1001.0,0.033628,0.129822,0.0,0.0,0.0,0.036049,0.981145,0.892072,0.954403,0.836697,0.836331,0.694331,0.35202
products_data.csv|__unknown__|seller_id:523216||products_data.csv|__unknown__|seller_id:534025,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523216,products_data.csv|__unknown__|seller_id:534025,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.166667,0.25,0.25,0.083333,0,4.622858,0.0,4.622858,1,0,0,2,0.128081,0.647064,673,673,0.172619,0.110119,0.428571,0.041667,0.049107,0.050595,0.0,0.0,0.0,0.217262,1.0,1080.0,9.0,1081.0,0.086267,0.034055,0.0,0.0,0.0,0.015667,0.993722,0.89061,0.936378,0.94366,0.960875,0.726504,0.140805
products_data.csv|__unknown__|seller_id:528952||products_data.csv|__unknown__|seller_id:582200,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:528952,products_data.csv|__unknown__|seller_id:582200,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.416667,0.25,0.416667,0.166667,0,0,0.0,0.0,0,0,0,2,0.132926,0.632155,673,673,0.172619,0.316964,0.175595,0.016369,0.016369,0.017858,0.0,0.0,0.0,0.004465,1.0,475.0,3.5,139.5,0.021345,0.021215,0.0,0.0,0.0,0.000199,0.991806,0.934655,0.964985,0.972784,0.973054,0.906513,0.160006
products_data.csv|__unknown__|seller_id:187456||products_data.csv|__unknown__|seller_id:45194,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:187456,products_data.csv|__unknown__|seller_id:45194,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.137756,0.615211,673,673,0.172619,0.556548,0.302084,0.498512,0.107142,0.388392,0.0,0.0,0.0,0.285714,1.0,38.99,7.5,247.5,0.056267,0.048045,0.0,0.0,0.0,0.024016,0.986611,0.889567,0.917635,0.857738,0.495499,0.661725,0.618123
products_data.csv|__unknown__|seller_id:129285||products_data.csv|__unknown__|seller_id:1898135,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:129285,products_data.csv|__unknown__|seller_id:1898135,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.12465,0.65098,673,673,0.245536,0.24256,0.142857,0.046131,0.380952,0.001488,0.0,0.0,0.0,0.102679,2.0,7.0,3.0,23.0,0.047182,0.000216,0.0,0.0,0.0,0.011425,0.970077,0.845199,0.912152,0.894137,0.655654,0.6262,0.067063
products_data.csv|__unknown__|seller_id:17036||products_data.csv|__unknown__|seller_id:629347,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:17036,products_data.csv|__unknown__|seller_id:629347,__unknown__,__unknown__,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.173289,0.503577,673,673,0.0,0.364584,0.925596,0.200892,0.119048,0.153274,0.0,0.0,0.0,0.391369,0.0,88.2,32.0,65.0,0.065868,0.083217,0.0,0.0,0.0,0.058301,0.987147,0.883433,0.912798,0.894908,0.846295,0.59846,0.04064
products_data.csv|__unknown__|seller_id:533761||products_data.csv|__unknown__|seller_id:563153,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:533761,products_data.csv|__unknown__|seller_id:563153,__unknown__,__unknown__,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.140706,0.597249,673,673,0.0,0.235119,0.337797,0.041667,0.061012,0.364583,0.0,0.0,0.886905,0.020833,0.0,67.5,6.0,32.0,0.03192,0.039039,0.0,0.0,0.5,0.014684,0.978719,0.908655,0.946845,0.937122,0.929549,0.786755,0.307518
