evidence_uid,source_dataset,pgp_id_raw,alias_raw,alias_normalized,fingerprint_short_raw,fingerprint_raw,fingerprint_short_normalized,fingerprint_raw_normalized,vendor_ids_raw,vendor_id_count,user_hash_raw,review_count_raw,star_rate_raw
3z669jwe|pgp:22869,3z669jwe.sql,22869,AlpraQueenUSA,alpraqueenusa,0x630988C497B3BE77,5B624F625DC5DE27AE4A58BB630988C497B3BE77,0x630988C497B3BE77,5B624F625DC5DE27AE4A58BB630988C497B3BE77,38144,1,,0,0.00
3z669jwe|pgp:22870,3z669jwe.sql,22870,NarcoticaNL,narcoticanl,0xBB2E2831E3CF9D1C,F0FC3708D5E3882E8D1D2AFBBB2E2831E3CF9D1C,0xBB2E2831E3CF9D1C,F0FC3708D5E3882E8D1D2AFBBB2E2831E3CF9D1C,"38145,38209",2,,0,0.00
3z669jwe|pgp:22871,3z669jwe.sql,22871,realz,realz,0x161E6967792EC032,85D9CC8792494FBB3B3C08A5161E6967792EC032,0x161E6967792EC032,85D9CC8792494FBB3B3C08A5161E6967792EC032,38147,1,,0,0.00
3z669jwe|pgp:22872,3z669jwe.sql,22872,rickjames,rickjames,0x09202F17231A225D,D195F56BC8D7F2E9F28F9C0C09202F17231A225D,0x09202F17231A225D,D195F56BC8D7F2E9F28F9C0C09202F17231A225D,38148,1,,0,0.00
3z669jwe|pgp:22873,3z669jwe.sql,22873,jesus69moses,jesus69moses,0x387B42F90DB5BCFA,E477D5A1F448D63E3C114121387B42F90DB5BCFA,0x387B42F90DB5BCFA,E477D5A1F448D63E3C114121387B42F90DB5BCFA,"38149,38886",2,,0,0.00
3z669jwe|pgp:22874,3z669jwe.sql,22874,moneymakingmachine(2),moneymakingmachine(2),0xD1491C149588BE75,BDD5D770FB53E28F17462D1DD1491C149588BE75,0xD1491C149588BE75,BDD5D770FB53E28F17462D1DD1491C149588BE75,38150,1,,0,0.00
3z669jwe|pgp:22875,3z669jwe.sql,22875,PMT,pmt,0x18E00A6B32349824,7C0D91BA86C9E7AFA044109618E00A6B32349824,0x18E00A6B32349824,7C0D91BA86C9E7AFA044109618E00A6B32349824,38151,1,,0,0.00
3z669jwe|pgp:22876,3z669jwe.sql,22876,Wilkins21,wilkins21,0x25FD963880D73126,5B73F3F32ABF53A469B8B20325FD963880D73126,0x25FD963880D73126,5B73F3F32ABF53A469B8B20325FD963880D73126,"38152,40708",2,,0,0.00
3z669jwe|pgp:22877,3z669jwe.sql,22877,greenfellas11,greenfellas11,0xDEE194A1B2801CF7,627BC1348A9B4B15FEA07824DEE194A1B2801CF7,0xDEE194A1B2801CF7,627BC1348A9B4B15FEA07824DEE194A1B2801CF7,38153,1,,0,0.00
3z669jwe|pgp:22878,3z669jwe.sql,22878,LucciMane,luccimane,0xA2470D80F3924C07,80674BDCE5B8EC53A994FE79A2470D80F3924C07,0xA2470D80F3924C07,80674BDCE5B8EC53A994FE79A2470D80F3924C07,38154,1,,0,0.00
3z669jwe|pgp:22879,3z669jwe.sql,22879,CentralBanking,centralbanking,0xC5E73122E04A46DC,FFDB8440E86D58442C8BADD7C5E73122E04A46DC,0xC5E73122E04A46DC,FFDB8440E86D58442C8BADD7C5E73122E04A46DC,38155,1,,0,0.00
3z669jwe|pgp:22880,3z669jwe.sql,22880,EdibleGuru,edibleguru,0x6165994E3259BD4F,9CCA6F7CA63BAF1C0E357EF56165994E3259BD4F,0x6165994E3259BD4F,9CCA6F7CA63BAF1C0E357EF56165994E3259BD4F,38156,1,,0,0.00
3z669jwe|pgp:22881,3z669jwe.sql,22881,GOD6LLA,god6lla,0x83BB36AD0B0708DC,4D93F961E112C9E10796333683BB36AD0B0708DC,0x83BB36AD0B0708DC,4D93F961E112C9E10796333683BB36AD0B0708DC,"38157,41394",2,,0,0.00
3z669jwe|pgp:22882,3z669jwe.sql,22882,MagicBrazil,magicbrazil,0x4B9B6780590B077F,F0981C6D85F9484CA0F77B224B9B6780590B077F,0x4B9B6780590B077F,F0981C6D85F9484CA0F77B224B9B6780590B077F,38158,1,,0,0.00
3z669jwe|pgp:22883,3z669jwe.sql,22883,royal-dutchman,royal-dutchman,0x61C4DA5FD6E1FD02,643182DE2C3AF6602F053A8761C4DA5FD6E1FD02,0x61C4DA5FD6E1FD02,643182DE2C3AF6602F053A8761C4DA5FD6E1FD02,"38160,38225",2,,0,0.00
3z669jwe|pgp:22884,3z669jwe.sql,22884,jess7er11,jess7er11,0x32F877BB455B9974,9D626052CE465759729DEFD732F877BB455B9974,0x32F877BB455B9974,9D626052CE465759729DEFD732F877BB455B9974,38161,1,,0,0.00
3z669jwe|pgp:22885,3z669jwe.sql,22885,ChilledC,chilledc,0x7CBEB7B92C1D325C,254BDD90403FFFD85EFB414B7CBEB7B92C1D325C,0x7CBEB7B92C1D325C,254BDD90403FFFD85EFB414B7CBEB7B92C1D325C,38162,1,,0,0.00
3z669jwe|pgp:22886,3z669jwe.sql,22886,TransAmerica_RX,transamerica_rx,0x7EB48609FB948A95,D30DC4A0132532D59880F1537EB48609FB948A95,0x7EB48609FB948A95,D30DC4A0132532D59880F1537EB48609FB948A95,38164,1,,0,0.00
3z669jwe|pgp:22887,3z669jwe.sql,22887,wizardofaus,wizardofaus,0x60E13D1B0482BE1E,5953A1EF0E80C292C41ABE7760E13D1B0482BE1E,0x60E13D1B0482BE1E,5953A1EF0E80C292C41ABE7760E13D1B0482BE1E,38165,1,,0,0.00
3z669jwe|pgp:22888,3z669jwe.sql,22888,iCHEM,ichem,0xD5F84D96E478BEB4,F505E001615009CD645732C1D5F84D96E478BEB4,0xD5F84D96E478BEB4,F505E001615009CD645732C1D5F84D96E478BEB4,38166,1,,0,0.00
3z669jwe|pgp:22889,3z669jwe.sql,22889,qweryxx,qweryxx,0xE2A79C07431FCD73,BE87C810932EF22A79D6529CE2A79C07431FCD73,0xE2A79C07431FCD73,BE87C810932EF22A79D6529CE2A79C07431FCD73,38167,1,,0,0.00
3z669jwe|pgp:22890,3z669jwe.sql,22890,MollyMen,mollymen,0x67C726014195F2F9,2A78F0D3F81350F9D971040767C726014195F2F9,0x67C726014195F2F9,2A78F0D3F81350F9D971040767C726014195F2F9,38168,1,,0,0.00
3z669jwe|pgp:22891,3z669jwe.sql,22891,thebourneidentity,thebourneidentity,0x7A9C043D1CB7BE47,E85AB7C686077AFACB3777CA7A9C043D1CB7BE47,0x7A9C043D1CB7BE47,E85AB7C686077AFACB3777CA7A9C043D1CB7BE47,37870,1,,0,0.00
3z669jwe|pgp:22892,3z669jwe.sql,22892,newshit,newshit,0x2EC4D4EAA426643F,9414813E3C40DDA3A0027C5E2EC4D4EAA426643F,0x2EC4D4EAA426643F,9414813E3C40DDA3A0027C5E2EC4D4EAA426643F,38172,1,,0,0.00
3z669jwe|pgp:22895,3z669jwe.sql,22895,vitamink23,vitamink23,0x71B4352102746F0E,2477015F92D478A25BEC98F771B4352102746F0E,0x71B4352102746F0E,2477015F92D478A25BEC98F771B4352102746F0E,"36114,37037",2,,0,0.00
3z669jwe|pgp:22896,3z669jwe.sql,22896,patchman,patchman,0xF94A601EAC312F3D,6633262BE8563912F5155300F94A601EAC312F3D,0xF94A601EAC312F3D,6633262BE8563912F5155300F94A601EAC312F3D,29861,1,,0,0.00
3z669jwe|pgp:22897,3z669jwe.sql,22897,xanaxkong,xanaxkong,0x5B80B08E2FC284EC,CDB351A49640521B8DD43CCA5B80B08E2FC284EC,0x5B80B08E2FC284EC,CDB351A49640521B8DD43CCA5B80B08E2FC284EC,31266,1,,0,0.00
3z669jwe|pgp:22898,3z669jwe.sql,22898,ramicsc,ramicsc,0xB044B73ACF77F399,A137BC671E5DADAB88A7DED0B044B73ACF77F399,0xB044B73ACF77F399,A137BC671E5DADAB88A7DED0B044B73ACF77F399,38177,1,,0,0.00
3z669jwe|pgp:22899,3z669jwe.sql,22899,keep_on_trucking,keep_on_trucking,0x15C01B6CE8C284A8,4008514A243BF046409CF67D15C01B6CE8C284A8,0x15C01B6CE8C284A8,4008514A243BF046409CF67D15C01B6CE8C284A8,33227,1,,0,0.00
3z669jwe|pgp:22900,3z669jwe.sql,22900,savagelotus89,savagelotus89,0x3D592D9FFAD36F5D,5485687F65E958905B2998293D592D9FFAD36F5D,0x3D592D9FFAD36F5D,5485687F65E958905B2998293D592D9FFAD36F5D,38132,1,,0,0.00
3z669jwe|pgp:22901,3z669jwe.sql,22901,VibeLife,vibelife,0xCA105E45AD77019C,0DFE5A688D5CAD2D2EC11468CA105E45AD77019C,0xCA105E45AD77019C,0DFE5A688D5CAD2D2EC11468CA105E45AD77019C,27349,1,,0,0.00
3z669jwe|pgp:22903,3z669jwe.sql,22903,24h7Apteekki,24h7apteekki,0xF4F5673686AB4F8D,1309495FA9A799EFEA6C969BF4F5673686AB4F8D,0xF4F5673686AB4F8D,1309495FA9A799EFEA6C969BF4F5673686AB4F8D,38181,1,,0,0.00
3z669jwe|pgp:22904,3z669jwe.sql,22904,Tohtori Tolonen,tohtori tolonen,0x091CDAE4E40F62BB,3131D57E5905966842FEFC42091CDAE4E40F62BB,0x091CDAE4E40F62BB,3131D57E5905966842FEFC42091CDAE4E40F62BB,38183,1,,0,0.00
3z669jwe|pgp:22905,3z669jwe.sql,22905,qpalzm01,qpalzm01,0x7A9C981C82483C5A,65AF7C83478C61D25FEF9A347A9C981C82483C5A,0x7A9C981C82483C5A,65AF7C83478C61D25FEF9A347A9C981C82483C5A,33036,1,,0,0.00
3z669jwe|pgp:22906,3z669jwe.sql,22906,Escobar-FR,escobar-fr,0xF70F8AF0032A0868,E566E0E5BF754AE2F1000507F70F8AF0032A0868,0xF70F8AF0032A0868,E566E0E5BF754AE2F1000507F70F8AF0032A0868,"24713,40747",2,,0,0.00
3z669jwe|pgp:22907,3z669jwe.sql,22907,royalj,royalj,0x6F12917641A5CBB5,F1A650CA846C46461BD4E4246F12917641A5CBB5,0x6F12917641A5CBB5,F1A650CA846C46461BD4E4246F12917641A5CBB5,"38185,39387",2,,0,0.00
3z669jwe|pgp:22908,3z669jwe.sql,22908,we_love_you,we_love_you,0xAE0EAC25AD0BB9B9,25E5FEC7485205F21BDE6979AE0EAC25AD0BB9B9,0xAE0EAC25AD0BB9B9,25E5FEC7485205F21BDE6979AE0EAC25AD0BB9B9,38186,1,,0,0.00
3z669jwe|pgp:22909,3z669jwe.sql,22909,theChemicalBrothers,thechemicalbrothers,0x704D810B0C248B79,75DC277F5949E9D3188FDB7F704D810B0C248B79,0x704D810B0C248B79,75DC277F5949E9D3188FDB7F704D810B0C248B79,28381,1,,0,0.00
3z669jwe|pgp:22912,3z669jwe.sql,22912,PSiloSin,psilosin,0x4ECB71E46B53EF54,A1FE72AC96BE50E17362A3844ECB71E46B53EF54,0x4ECB71E46B53EF54,A1FE72AC96BE50E17362A3844ECB71E46B53EF54,38199,1,,0,0.00
3z669jwe|pgp:22913,3z669jwe.sql,22913,KeepCalmAndDoDrugs,keepcalmanddodrugs,0x21E6D67B868C21C5,245786F918AE60AD724D89B321E6D67B868C21C5,0x21E6D67B868C21C5,245786F918AE60AD724D89B321E6D67B868C21C5,38201,1,,0,0.00
3z669jwe|pgp:22914,3z669jwe.sql,22914,suboxone,suboxone,0x2A575F65D757FBCB,627D739DB008B539F43F39972A575F65D757FBCB,0x2A575F65D757FBCB,627D739DB008B539F43F39972A575F65D757FBCB,25932,1,,2,100.00
3z669jwe|pgp:22915,3z669jwe.sql,22915,postingz,postingz,0x152685FD3DE4C67B,C395DE33641D2C7C443ADE3F152685FD3DE4C67B,0x152685FD3DE4C67B,C395DE33641D2C7C443ADE3F152685FD3DE4C67B,"38202,39465",2,,0,0.00
3z669jwe|pgp:22917,3z669jwe.sql,22917,sammy26,sammy26,0x9924882F86C8916F,C1A947DF914BDB4A539F5CB29924882F86C8916F,0x9924882F86C8916F,C1A947DF914BDB4A539F5CB29924882F86C8916F,27686,1,,0,0.00
3z669jwe|pgp:22918,3z669jwe.sql,22918,verpatser,verpatser,0x8A886C74873AFC9D,61EBCA51789B401DBD6363EB8A886C74873AFC9D,0x8A886C74873AFC9D,61EBCA51789B401DBD6363EB8A886C74873AFC9D,27760,1,,0,0.00
3z669jwe|pgp:22919,3z669jwe.sql,22919,McDon,mcdon,0x5C0119C50F383902,FE820ADD54E17B5CCB5A1A0D5C0119C50F383902,0x5C0119C50F383902,FE820ADD54E17B5CCB5A1A0D5C0119C50F383902,39333,1,,0,0.00
3z669jwe|pgp:22920,3z669jwe.sql,22920,MaryJQueen,maryjqueen,0xB0D93CE5BAF647C1,EEC593DF5BF7CCFFEBAC9285B0D93CE5BAF647C1,0xB0D93CE5BAF647C1,EEC593DF5BF7CCFFEBAC9285B0D93CE5BAF647C1,38210,1,,0,0.00
3z669jwe|pgp:22921,3z669jwe.sql,22921,Humboldt_Fire,humboldt_fire,0x159E2194522329FB,D6E53360604BE5D9EDF2CB21159E2194522329FB,0x159E2194522329FB,D6E53360604BE5D9EDF2CB21159E2194522329FB,38213,1,da8ee06fb98cf195,0,0.00
3z669jwe|pgp:22922,3z669jwe.sql,22922,DutchSolution,dutchsolution,0x1E1B60B5393AE514,8BEB3EF2114EB782B9E62F851E1B60B5393AE514,0x1E1B60B5393AE514,8BEB3EF2114EB782B9E62F851E1B60B5393AE514,"37976,37075",2,41cbee4ec628a44e,2,100.00
3z669jwe|pgp:22923,3z669jwe.sql,22923,DHLWEED,dhlweed,0xA08F639355811745,89FD2AB91AC58092137475DAA08F639355811745,0xA08F639355811745,89FD2AB91AC58092137475DAA08F639355811745,38215,1,,0,0.00
3z669jwe|pgp:22926,3z669jwe.sql,22926,StarDrucks,stardrucks,0xA56028DD85CBDDFC,995C6D467EE336CA07368ECBA56028DD85CBDDFC,0xA56028DD85CBDDFC,995C6D467EE336CA07368ECBA56028DD85CBDDFC,38219,1,,0,0.00
3z669jwe|pgp:22927,3z669jwe.sql,22927,HerbChicks,herbchicks,0x019A684F9E6E507F,C183F1691971C58CDDDDDB2A019A684F9E6E507F,0x019A684F9E6E507F,C183F1691971C58CDDDDDB2A019A684F9E6E507F,25565,1,,0,0.00
3z669jwe|pgp:22929,3z669jwe.sql,22929,CulturedHigh,culturedhigh,0xFF8C8E5105260226,2EA3A3F91D5B7A244CF00A26FF8C8E5105260226,0xFF8C8E5105260226,2EA3A3F91D5B7A244CF00A26FF8C8E5105260226,38226,1,,0,0.00
3z669jwe|pgp:22930,3z669jwe.sql,22930,ukjuiceman(2),ukjuiceman(2),0xE48C1FCC162BCC8B,7B1B106271E6A5B87C3C0707E48C1FCC162BCC8B,0xE48C1FCC162BCC8B,7B1B106271E6A5B87C3C0707E48C1FCC162BCC8B,25278,1,,0,0.00
3z669jwe|pgp:22931,3z669jwe.sql,22931,roxi-killa,roxi-killa,0x69D1DF81BE31AE3A,6DFAB999C83BEB1B075BE79269D1DF81BE31AE3A,0x69D1DF81BE31AE3A,6DFAB999C83BEB1B075BE79269D1DF81BE31AE3A,39428,1,,0,0.00
3z669jwe|pgp:22932,3z669jwe.sql,22932,fatassgbs123,fatassgbs123,0x65D86F77B4E957D9,2D35B7B2064271C6CEF2A39365D86F77B4E957D9,0x65D86F77B4E957D9,2D35B7B2064271C6CEF2A39365D86F77B4E957D9,28579,1,,0,0.00
3z669jwe|pgp:22934,3z669jwe.sql,22934,omago,omago,0x222123978EF90B28,A06A496DF9A83305628E10CC222123978EF90B28,0x222123978EF90B28,A06A496DF9A83305628E10CC222123978EF90B28,38232,1,,0,0.00
3z669jwe|pgp:22935,3z669jwe.sql,22935,xOsak,xosak,0xA983F5106C82873E,70A353DB539F51BD4B9A466EA983F5106C82873E,0xA983F5106C82873E,70A353DB539F51BD4B9A466EA983F5106C82873E,38233,1,,0,0.00
3z669jwe|pgp:22936,3z669jwe.sql,22936,seedking2016,seedking2016,0x91CC86B78024BEB4,A11374C12B79875FD5B0563491CC86B78024BEB4,0x91CC86B78024BEB4,A11374C12B79875FD5B0563491CC86B78024BEB4,23069,1,,0,0.00
3z669jwe|pgp:22937,3z669jwe.sql,22937,Kräuterbüblein,kräuterbüblein,0x4F5E9C6BFBAF4EA1,1FB3F2CC66635804D0618A5E4F5E9C6BFBAF4EA1,0x4F5E9C6BFBAF4EA1,1FB3F2CC66635804D0618A5E4F5E9C6BFBAF4EA1,38237,1,,0,0.00
3z669jwe|pgp:22938,3z669jwe.sql,22938,dacian13,dacian13,0x94B51AA1C9920131,154E7D2D7FE4DC87656C0F1E94B51AA1C9920131,0x94B51AA1C9920131,154E7D2D7FE4DC87656C0F1E94B51AA1C9920131,38239,1,,0,0.00
3z669jwe|pgp:22939,3z669jwe.sql,22939,TJWestwood,tjwestwood,0xE6106C8B7F2967ED,7CB8F0FFC960BDBB97B79178E6106C8B7F2967ED,0xE6106C8B7F2967ED,7CB8F0FFC960BDBB97B79178E6106C8B7F2967ED,12090,1,,0,0.00
3z669jwe|pgp:22940,3z669jwe.sql,22940,HighGradeHeaven,highgradeheaven,0x315602BB5A678690,37BC23A762237723607872E0315602BB5A678690,0x315602BB5A678690,37BC23A762237723607872E0315602BB5A678690,38240,1,,0,0.00
3z669jwe|pgp:22941,3z669jwe.sql,22941,marktkauf,marktkauf,0xA6EB7AC2D7979B35,BABE7F284D3B2FC3A8928801A6EB7AC2D7979B35,0xA6EB7AC2D7979B35,BABE7F284D3B2FC3A8928801A6EB7AC2D7979B35,38241,1,,0,0.00
3z669jwe|pgp:22942,3z669jwe.sql,22942,happinessproviders,happinessproviders,0xD438ABCB55EE9EAC,8BAAC7BB7A2FA17D906F49FCD438ABCB55EE9EAC,0xD438ABCB55EE9EAC,8BAAC7BB7A2FA17D906F49FCD438ABCB55EE9EAC,38242,1,,1,100.00
3z669jwe|pgp:22943,3z669jwe.sql,22943,balence,balence,0x2F28A913F6970687,45DD29A1DF306F408B01989E2F28A913F6970687,0x2F28A913F6970687,45DD29A1DF306F408B01989E2F28A913F6970687,"38243,38316",2,,0,0.00
3z669jwe|pgp:22944,3z669jwe.sql,22944,redmomo233,redmomo233,0x8145ACD17572CF93,8B70C265244F27A5F76DABDA8145ACD17572CF93,0x8145ACD17572CF93,8B70C265244F27A5F76DABDA8145ACD17572CF93,28151,1,,0,0.00
3z669jwe|pgp:22945,3z669jwe.sql,22945,Lurevald,lurevald,0x9DBC1504F239AD06,6C29C4DD39CE5C72CB49F8E99DBC1504F239AD06,0x9DBC1504F239AD06,6C29C4DD39CE5C72CB49F8E99DBC1504F239AD06,"38248,38675",2,,0,0.00
3z669jwe|pgp:22946,3z669jwe.sql,22946,DollarDollarBillYall,dollardollarbillyall,0x63C5E7560DF31A41,B8F1D15AB6C0770F60BEBCA963C5E7560DF31A41,0x63C5E7560DF31A41,B8F1D15AB6C0770F60BEBCA963C5E7560DF31A41,38249,1,,0,0.00
3z669jwe|pgp:22947,3z669jwe.sql,22947,spainhash(2),spainhash(2),0x56B3069A0F6466B6,D498CFFFF5199E6732DBBBAC56B3069A0F6466B6,0x56B3069A0F6466B6,D498CFFFF5199E6732DBBBAC56B3069A0F6466B6,31143,1,,0,0.00
3z669jwe|pgp:22948,3z669jwe.sql,22948,Evilgenius777,evilgenius777,0x909C29B6C16EC4B3,50344DED6BA03D742FC5850E909C29B6C16EC4B3,0x909C29B6C16EC4B3,50344DED6BA03D742FC5850E909C29B6C16EC4B3,38252,1,,0,0.00
3z669jwe|pgp:22949,3z669jwe.sql,22949,twistednipples,twistednipples,0x219EDA31DAFC5054,297D3589778242A17625CA5C219EDA31DAFC5054,0x219EDA31DAFC5054,297D3589778242A17625CA5C219EDA31DAFC5054,38256,1,,0,0.00
3z669jwe|pgp:22950,3z669jwe.sql,22950,leniad133,leniad133,0x81365497F5E8C4F5,F02CA6902B90CC74B84A8FBB81365497F5E8C4F5,0x81365497F5E8C4F5,F02CA6902B90CC74B84A8FBB81365497F5E8C4F5,38257,1,,0,0.00
3z669jwe|pgp:22951,3z669jwe.sql,22951,DrMoreofnow,drmoreofnow,0x660B98E34031E2EF,333F7646CC9A7404B0D73613660B98E34031E2EF,0x660B98E34031E2EF,333F7646CC9A7404B0D73613660B98E34031E2EF,23854,1,,0,0.00
3z669jwe|pgp:22953,3z669jwe.sql,22953,janssen,janssen,0x395AA5EF990633CD,863186C7A2C8D54E3CF1767A395AA5EF990633CD,0x395AA5EF990633CD,863186C7A2C8D54E3CF1767A395AA5EF990633CD,22871,1,,0,0.00
3z669jwe|pgp:22954,3z669jwe.sql,22954,cabaxIV,cabaxiv,0x7ABC983235B4A59E,DA391E4E4960DB84FB6C919C7ABC983235B4A59E,0x7ABC983235B4A59E,DA391E4E4960DB84FB6C919C7ABC983235B4A59E,38266,1,,0,0.00
3z669jwe|pgp:22955,3z669jwe.sql,22955,CARDER007,carder007,0xC92D7C669C2267A1,EB8FA46726C297809ACA2235C92D7C669C2267A1,0xC92D7C669C2267A1,EB8FA46726C297809ACA2235C92D7C669C2267A1,38267,1,,0,0.00
3z669jwe|pgp:22956,3z669jwe.sql,22956,Odysseus,odysseus,0xC550F0B6FB2C7DEB,54260A8576C5543DFDF2510FC550F0B6FB2C7DEB,0xC550F0B6FB2C7DEB,54260A8576C5543DFDF2510FC550F0B6FB2C7DEB,38272,1,,0,0.00
3z669jwe|pgp:22957,3z669jwe.sql,22957,boozercover,boozercover,0x315FDE5DA688461E,33AB869D52D0B49679003431315FDE5DA688461E,0x315FDE5DA688461E,33AB869D52D0B49679003431315FDE5DA688461E,38274,1,,0,0.00
3z669jwe|pgp:22958,3z669jwe.sql,22958,Bbb1328,bbb1328,0x96D8331B27E58691,94F619D3B9757BEB411DEF5C96D8331B27E58691,0x96D8331B27E58691,94F619D3B9757BEB411DEF5C96D8331B27E58691,38278,1,,0,0.00
3z669jwe|pgp:22959,3z669jwe.sql,22959,johnjohn53,johnjohn53,0x2635693E7540D9B6,7A8D2C5CCDFB23159645818F2635693E7540D9B6,0x2635693E7540D9B6,7A8D2C5CCDFB23159645818F2635693E7540D9B6,35805,1,,0,0.00
3z669jwe|pgp:22960,3z669jwe.sql,22960,LifeReformer,lifereformer,0xF00B957752C29FCE,0844555D06E6C8D02B850B44F00B957752C29FCE,0xF00B957752C29FCE,0844555D06E6C8D02B850B44F00B957752C29FCE,34989,1,,0,0.00
3z669jwe|pgp:22961,3z669jwe.sql,22961,TheoryOfHarmony(2),theoryofharmony(2),0x74A3F4D7AA87BC40,35E9BDF965C9B52DAB75668374A3F4D7AA87BC40,0x74A3F4D7AA87BC40,35E9BDF965C9B52DAB75668374A3F4D7AA87BC40,32004,1,,0,0.00
3z669jwe|pgp:22962,3z669jwe.sql,22962,Zero-Day,zero-day,0x8314796DC1BC4193,E24F55D3D3BCF3DC1225124A8314796DC1BC4193,0x8314796DC1BC4193,E24F55D3D3BCF3DC1225124A8314796DC1BC4193,35346,1,b5409bfbef0424b6,0,0.00
3z669jwe|pgp:22963,3z669jwe.sql,22963,whitedoc(2),whitedoc(2),0xA20869556D2238FD,10AD35A0470E338DD37445D1A20869556D2238FD,0xA20869556D2238FD,10AD35A0470E338DD37445D1A20869556D2238FD,"29263,27967",2,,0,0.00
3z669jwe|pgp:22964,3z669jwe.sql,22964,germanrx,germanrx,0x01A129F4A5F04808,8C8FABB6C5E2FA73C8E83DD601A129F4A5F04808,0x01A129F4A5F04808,8C8FABB6C5E2FA73C8E83DD601A129F4A5F04808,38283,1,,0,0.00
3z669jwe|pgp:22965,3z669jwe.sql,22965,respectthehigh,respectthehigh,0x243E04272EB584FE,4D8910570FF88929A9391F75243E04272EB584FE,0x243E04272EB584FE,4D8910570FF88929A9391F75243E04272EB584FE,38284,1,,0,0.00
3z669jwe|pgp:22966,3z669jwe.sql,22966,GranTurismo,granturismo,0x759788C995E93E46,E9C1D404B5AAF9071CB95727759788C995E93E46,0x759788C995E93E46,E9C1D404B5AAF9071CB95727759788C995E93E46,38285,1,,0,0.00
3z669jwe|pgp:22967,3z669jwe.sql,22967,kentai,kentai,0x1A1ECB5AF1172DD8,67BF562F5A9D917FC2CF010F1A1ECB5AF1172DD8,0x1A1ECB5AF1172DD8,67BF562F5A9D917FC2CF010F1A1ECB5AF1172DD8,38286,1,,0,0.00
3z669jwe|pgp:22968,3z669jwe.sql,22968,XtraDope,xtradope,0x9CA8BFC60F4DFAEB,1F591EBB97C93914D5A271E49CA8BFC60F4DFAEB,0x9CA8BFC60F4DFAEB,1F591EBB97C93914D5A271E49CA8BFC60F4DFAEB,"38287,40701",2,,0,0.00
3z669jwe|pgp:22969,3z669jwe.sql,22969,ProMoneyTeam,promoneyteam,0xFBBD17BC8C48F167,777C77F684A14BDCA8000B0BFBBD17BC8C48F167,0xFBBD17BC8C48F167,777C77F684A14BDCA8000B0BFBBD17BC8C48F167,38288,1,,0,0.00
3z669jwe|pgp:22970,3z669jwe.sql,22970,TeamCashout,teamcashout,0x36D98B45D2392547,D42845E8C1F0E3EEE0C062C436D98B45D2392547,0x36D98B45D2392547,D42845E8C1F0E3EEE0C062C436D98B45D2392547,38289,1,,0,0.00
3z669jwe|pgp:22971,3z669jwe.sql,22971,DopeShop24,dopeshop24,0xE53EE3398C017D7F,F6EF096A4812966BAC9D3054E53EE3398C017D7F,0xE53EE3398C017D7F,F6EF096A4812966BAC9D3054E53EE3398C017D7F,"38290,38491,41421",3,,0,0.00
3z669jwe|pgp:22972,3z669jwe.sql,22972,Lesque629,lesque629,0x7AB3994A54D662D6,16E75F539DC525C314FCA62C7AB3994A54D662D6,0x7AB3994A54D662D6,16E75F539DC525C314FCA62C7AB3994A54D662D6,38292,1,,0,0.00
3z669jwe|pgp:22973,3z669jwe.sql,22973,crazyloco567,crazyloco567,0xF9FF57DEAE897C30,FDE34001D51BA41E06C5B0AAF9FF57DEAE897C30,0xF9FF57DEAE897C30,FDE34001D51BA41E06C5B0AAF9FF57DEAE897C30,38293,1,,0,0.00
3z669jwe|pgp:22974,3z669jwe.sql,22974,tabaccofarm,tabaccofarm,0x687454FC19CD8FA0,09CF1473B7F52EC4AC78BDFA687454FC19CD8FA0,0x687454FC19CD8FA0,09CF1473B7F52EC4AC78BDFA687454FC19CD8FA0,"38294,38606",2,,0,0.00
3z669jwe|pgp:22975,3z669jwe.sql,22975,RealCurtisJackson,realcurtisjackson,0xAF8C29AF8F9DF396,03D75A0962C9809B26F49BBAAF8C29AF8F9DF396,0xAF8C29AF8F9DF396,03D75A0962C9809B26F49BBAAF8C29AF8F9DF396,38295,1,,0,0.00
3z669jwe|pgp:22976,3z669jwe.sql,22976,PabloEscobarrr,pabloescobarrr,0x57FDB7606D2CFAEE,18E145E9AD7F8C6A4D5611DF57FDB7606D2CFAEE,0x57FDB7606D2CFAEE,18E145E9AD7F8C6A4D5611DF57FDB7606D2CFAEE,"38297,42696",2,,0,0.00
3z669jwe|pgp:22977,3z669jwe.sql,22977,TheGodfatherr,thegodfatherr,0x45CCD4D8232D7D46,0FBD16F34B0F82B11963B51545CCD4D8232D7D46,0x45CCD4D8232D7D46,0FBD16F34B0F82B11963B51545CCD4D8232D7D46,"38300,41033",2,,0,0.00
3z669jwe|pgp:22978,3z669jwe.sql,22978,naide,naide,0x3F0B7693EA3B72DE,A0F9BDB5D3C2E646C7FD3B743F0B7693EA3B72DE,0x3F0B7693EA3B72DE,A0F9BDB5D3C2E646C7FD3B743F0B7693EA3B72DE,38301,1,,0,0.00
3z669jwe|pgp:22979,3z669jwe.sql,22979,HalfHoodie,halfhoodie,0xF14972F2DD849743,EE6DF8CF48CEFEF96FF7BBBFF14972F2DD849743,0xF14972F2DD849743,EE6DF8CF48CEFEF96FF7BBBFF14972F2DD849743,38302,1,,0,0.00
