alias_normalized,from_tijkc3xx_count,from_suspected_strong_count,from_suspected_weak_count,from_suspected_imposter_count,source_presence_count,is_official_benchmark_alias,is_aux_graph_expanded_alias,linked_aux_fingerprint_count,linked_aux_fingerprints
purplelotus(2),0,0,0,0,0,false,true,4,0x1E5327E59FBE48B6 || 0x33C0172D1FB54836 || 834C36F3087A586CAC8AADAE33C0172D1FB54836 || DB23E826CA7CACC251503A801E5327E59FBE48B6
purplemoneyinc,1,0,0,0,1,true,false,2,0xC25B9CAD504FE1CC || 40EE1A0AD2388CCA01D97D71C25B9CAD504FE1CC
purplemoon,3,0,5,0,2,true,false,2,0x81785CCC0445900F || CC5C8FF122687C112F0749C681785CCC0445900F
purplepersuasion,1,0,0,0,1,true,false,2,0x3BEB127A3729036D || 27755B06D299EAA02E8994653BEB127A3729036D
purplepurple,1,0,0,0,1,true,false,0,
purplestarz,1,0,0,0,1,true,false,2,0xA756F502853D4AA1 || 2CEF8DB53EE48E88330E34BAA756F502853D4AA1
purposechem,2,0,0,0,1,true,false,2,0x03F4278B2B370C48 || D8F84B5F18B1746C724C350803F4278B2B370C48
purpxanz,2,0,0,0,1,true,false,2,0x0293ED495C9554A9 || 5060C0F1C03F653CA716F69A0293ED495C9554A9
pursepirate,1,0,0,0,1,true,false,2,0x0232BE899EB3932E || A9CE43F354E2FC132506AEB50232BE899EB3932E
pushahead1,1,1,1,0,3,true,false,0,
pushaman64,1,0,0,0,1,true,false,2,0xEB05ADBF50466501 || 382653767094E4EB3C55B994EB05ADBF50466501
pushbar,1,0,0,0,1,true,false,0,
pusher,1,0,0,0,1,true,false,2,0x010EE0019E89F7CF || DAF5CC1FB915B25CCA7DDC8F010EE0019E89F7CF
pusher187,1,0,0,0,1,true,false,0,
pushingpills,3,0,0,0,1,true,false,2,0x1DBD962BF2E0BF98 || C9412019E5164C86883236671DBD962BF2E0BF98
pushingpounds,1,0,0,0,1,true,false,2,0x48432D1E77EEA4C9 || 599E28A5E9AADD2BE65906D348432D1E77EEA4C9
pushingsleepy,2,0,0,0,1,true,false,2,0xEA322A867A83C399 || 26A27288F71256DC8E1DD0F7EA322A867A83C399
pushlord,1,1,1,0,3,true,false,0,
pussydrugs,2,0,0,0,1,true,false,2,0x0B32D186858A787E || 5D3BA4A4FAB284A4645D84710B32D186858A787E
pussylover,1,0,0,0,1,true,false,2,0x3654514703D4075E || 67C796984F0DDA74D4A435463654514703D4075E
putka,1,0,0,0,1,true,false,2,0xE8AE1EF1573B265D || D3A95DCAD8DFDB754B848CCFE8AE1EF1573B265D
puzzles,1,0,0,0,1,true,false,2,0xA192D4F5BBC7EE13 || 177892B12BA11395C013EFEDA192D4F5BBC7EE13
puzzleshaker,3,0,0,0,1,true,false,2,0x2CE608F3CC9F4381 || DD14C61701116C01F9C577AE2CE608F3CC9F4381
pvkdeal,1,0,0,0,1,true,false,2,0x9382C116FD45D27F || 148ED59B33877E979C3CCFD79382C116FD45D27F
pwnappl3s,1,0,0,0,1,true,false,2,0x97776A1B16A65BEF || BE5878FB2776E5367518569297776A1B16A65BEF
pwnapples,1,0,0,0,1,true,false,2,0xADA1A8CE6BD8624A || B852D4160D9248A5F2FC7790ADA1A8CE6BD8624A
pyramidnotes,1,0,0,0,1,true,false,2,0x111930BCF7CB0476 || EBE76BDE1E14D454997A979C111930BCF7CB0476
pyro-crew,1,0,0,0,1,true,false,2,0x01DFEDB816EC05FA || F2417CACC1A3EB7BF2C18D8A01DFEDB816EC05FA
pyroman79,4,0,0,0,1,true,false,2,0x302309426A77BBA8 || AEB28133E2B6A76FD4C3C884302309426A77BBA8
pyropete420,1,0,0,0,1,true,false,2,0xF31C9A14970E4518 || 8BF3B79759B03C657ABB4D36F31C9A14970E4518
pyscedelicking,1,0,0,0,1,true,false,2,0xB32053956FAAAFE8 || C5C85F338175510F34B97DB7B32053956FAAAFE8
pythonvenom,1,0,0,0,1,true,false,0,
pzm1,1,0,0,0,1,true,false,2,0xB6FE7B43F53CC265 || 94808B5FB02AFBDD1DD3AF35B6FE7B43F53CC265
päihdelinkki,1,0,0,0,1,true,false,0,
päälääkäri,1,0,0,0,1,true,false,0,
q-dance-connection,2,0,0,0,1,true,false,2,0xC6DC50F062470C48 || 9F23A9C92F5760CFA60669A9C6DC50F062470C48
q_blackwidow,1,0,3,0,2,true,false,2,0x9CC0D3223B0B3E77 || 98770AEA92D63B1D754AF8EB9CC0D3223B0B3E77
qantas,2,0,0,0,1,true,false,2,0x33CB3CDBF0922746 || 894583E730B2C4EF22D53AC333CB3CDBF0922746
qarma marquet,1,0,0,0,1,true,false,2,0x993ED86F4F067B54 || 67B5580B42149ECEF3DD79E4993ED86F4F067B54
qbak27,1,0,0,0,1,true,false,2,0x661033C22EF83B32 || BADEB6D6A7D94D51D28A1808661033C22EF83B32
qcnarcotics,1,0,3,0,2,true,false,2,0x81FA46A0A375F69D || 98A773BDF5D1BEDAA0E80B8F81FA46A0A375F69D
qd6yo9c,1,0,4,0,2,true,false,2,0x2960A38F6E7CD7D4 || B3F0C86F5D94C0BCC910866C2960A38F6E7CD7D4
qdgroup,1,0,3,0,2,true,false,2,0xD89B46997FC63882 || CEFCEF3D8C81093CF9154EC6D89B46997FC63882
qealpha1,1,0,0,0,1,true,false,2,0xB49ECAEA15E6203F || E278D4776A8BED6183DD3995B49ECAEA15E6203F
qhb,1,0,0,0,1,true,false,0,
qkarunika,2,0,1,0,2,true,false,2,0xFC11A8F1FCFE9F26 || 53FAE16261EF1E492F833463FC11A8F1FCFE9F26
ql,1,0,0,0,1,true,false,0,
qmmf4,1,0,0,0,1,true,false,0,
qmmf4uk,1,0,0,0,1,true,false,2,0x3C1F7D9816710AC7 || 3CE3E0B39F9C8F0887AAE4CE3C1F7D9816710AC7
qoh,1,0,1,0,2,true,false,0,
qoh01,1,0,3,0,2,true,false,2,0xE3F03FF6C23FC2A1 || 55CB53CEE304538430AB225FE3F03FF6C23FC2A1
qoq,1,0,0,0,1,true,false,2,0x3F9990DBFD17DAEA || 61704EED9C47E604BFAA329A3F9990DBFD17DAEA
qp-master,2,0,0,0,1,true,false,2,0x864B7054E1EF4652 || 72B9B3E42A60B27B8E8F1674864B7054E1EF4652
qp_godz,1,0,0,0,1,true,false,2,0xDEDCD1E2F916D4D6 || A7035E56E2EA025384D83190DEDCD1E2F916D4D6
qpalzm01,1,0,0,0,1,true,false,2,0x7A9C981C82483C5A || 65AF7C83478C61D25FEF9A347A9C981C82483C5A
qronikzkidd,1,0,0,0,1,true,false,0,
qtwotimes,1,0,0,0,1,true,false,2,0xA6F8C912100E1EA8 || 13A38ECC3558DA4F958EE7B7A6F8C912100E1EA8
qu4ntum,4,0,0,0,1,true,false,2,0x326154DD4D9A6324 || F245ADDE26628B0DB6B50784326154DD4D9A6324
quaaland,1,0,0,0,1,true,false,0,
quac,1,0,0,0,1,true,false,2,0x49E0F78FE0129146 || A103D3146D40B5DD317AC4E549E0F78FE0129146
quade,2,0,0,0,1,true,false,2,0xD00F7867E130850A || 43E9C40209DA806905F74D5AD00F7867E130850A
quagmire,1,0,0,0,1,true,false,2,0xDA9E375819942DB9 || 21B8D38B2F32A205474C9B2FDA9E375819942DB9
quake,1,0,0,0,1,true,false,2,0C3A46FA723B77A3299F31C0D5B89B0298CCD073 || 0xD5B89B0298CCD073
qual0yaltee,1,1,1,0,3,true,false,0,
qual0yalty247,1,3,3,0,3,true,false,2,0xCF6D8D8E181F23E4 || 8C5B748B787F11B8BA9B56EACF6D8D8E181F23E4
qualities,1,0,3,0,2,true,false,2,0x817BFA6BCD91B311 || 3B1D799242A72FA436F9D176817BFA6BCD91B311
quality-controll,2,1,2,0,3,true,false,0,
quality-drugs,1,0,0,0,1,true,false,0,
quality-express,1,0,1,0,2,true,false,0,
quality-priority,1,0,0,0,1,true,false,2,0xFEAABB9B56397F8B || FD4761180EDD0DD913B75A54FEAABB9B56397F8B
quality_control,1,0,0,0,1,true,false,2,0xAD161AF0B9859ACB || 7BFC57CA772410CADA64FFABAD161AF0B9859ACB
quality_control_aus,2,0,0,0,1,true,false,2,0x85E5EE9F0BF0363C || B8D212BAE8207DC57D0583E385E5EE9F0BF0363C
quality_opiates,1,0,0,0,1,true,false,2,0x3DBC795151492CBD || 555AA0E02114F96BE7B8E8DE3DBC795151492CBD
quality_plus,1,0,0,0,1,true,false,2,0xDEA06CF834DFAC31 || 71A62D2EBED64AD17F851E4DDEA06CF834DFAC31
qualityandquantity,1,0,0,0,1,true,false,2,0x5DA90C7E65256DC4 || 4FA89AD5CBBFF9E7CD3870CE5DA90C7E65256DC4
qualitybasementuk,1,0,0,0,1,true,false,2,0x60B2AA8DCF48B5D3 || 5853DD504E4A4C557757D8A860B2AA8DCF48B5D3
qualitycards,1,3,3,0,3,true,false,2,0xFF9AC6E5B1DD1970 || 8E1017DD223E0B0EEC021846FF9AC6E5B1DD1970
qualitychems,1,0,0,0,1,true,false,2,0x4236104CD6ACFEFC || 43BC02189F0514A043713A944236104CD6ACFEFC
qualitycircle,1,0,0,0,1,true,false,2,059F6229B036674962336AE214C8EAFFC13A499B || 0x14C8EAFFC13A499B
qualityclub,2,0,0,0,1,true,false,2,0x10314C914F4A8684 || E383411728E1BE990BCC60C010314C914F4A8684
qualitycocaine,1,0,0,0,1,true,false,2,0x7D8EFF2A82ECD347 || D4CD9A8774B823ED57E356B77D8EFF2A82ECD347
qualityconnect,1,0,0,0,1,true,false,2,0x025511E638792437 || 9E1E7BA2B7B849E8653D4CCB025511E638792437
qualitycontrol457,1,0,0,0,1,true,false,2,0xACAF8B243F0C9266 || FAF3751EE6E5EADA69F9530CACAF8B243F0C9266
qualitycontroll,5,1,4,0,3,true,false,0,
qualitycontrolledrcs,1,0,0,0,1,true,false,2,0xF2B5FD17D6ED1348 || 7027835AD026929EF71BE22DF2B5FD17D6ED1348
qualitydocuments,1,0,0,0,1,true,false,0,
qualitydomestics,1,0,0,0,1,true,false,2,0D98245E8AFA46E00AE9F40E8057FA10F4EC5313 || 0x8057FA10F4EC5313
qualitydrugs,3,0,2,0,2,true,false,2,0x990055F92B53CE22 || 68ACD252EB6EB59A5E9E24AD990055F92B53CE22
qualitydutchnetwork,2,0,0,0,1,true,false,2,0xDB6282AFBA2F8A26 || CC79A08109CCD19EF26C0826DB6282AFBA2F8A26
qualityfarm,1,0,0,0,1,true,false,2,0xCCCF73BF89005D62 || F62B39A0812C20E9E353F251CCCF73BF89005D62
qualityfast4u,1,0,0,0,1,true,false,2,0xBA44CE4D7C4DFEB9 || 4B0E2AC1128CD44E71C49B28BA44CE4D7C4DFEB9
qualityfreshpharma,1,0,0,0,1,true,false,2,0xF66D26CFA840E2AD || F2D3022A59F5FA06FB86E42FF66D26CFA840E2AD
qualitygoods,1,0,0,0,1,true,false,2,0x01E63384F4B73F8A || A49764123EC3BCEEADF83BB801E63384F4B73F8A
qualityhydrobud,1,0,0,0,1,true,false,0,
qualityhydrobuds,3,1,6,0,3,true,false,2,0x1CD9CDBB26B64035 || 7066F3C42BE2C8314561F0111CD9CDBB26B64035
qualityking,4,0,0,0,1,true,false,2,0x1632CE2794BD9FC1 || 1939EBFDD97376A9C97790E01632CE2794BD9FC1
qualitykings,1,0,0,0,1,true,false,2,0x7040FDB0CAF64228 || 842CC0C5842FD64A6A1302E47040FDB0CAF64228
qualitymedical,3,2,6,0,3,true,false,2,0x751C01F6341C6887 || 466623AED5177777D35CF7A1751C01F6341C6887
qualitymedicalbuds,1,0,1,0,2,true,false,0,
qualitymedicalqhb,1,1,1,0,3,true,false,0,
qualitymedicine,2,0,0,0,1,true,false,2,0x61F4B536924D8341 || 6D92F0D91DCFCA31CF936E0D61F4B536924D8341
qualitymedsquick,1,0,0,0,1,true,false,2,0x5978E73A58115766 || 58C217FFD7AEFF6A5CD491775978E73A58115766
qualitynl,1,4,4,0,3,true,false,2,0xCB9F167345E40CCF || D8CCC660082704C278728402CB9F167345E40CCF
qualitynotes,1,0,0,0,1,true,false,2,0xE6FFF1287ED6EEC7 || 4BBE572920BEEA551C03A67AE6FFF1287ED6EEC7
qualityproducts,3,0,0,0,1,true,false,2,0xFDD3A969B6B3C6DB || D726C1F6EF7386281C3AAC4FFDD3A969B6B3C6DB
qualityrx,7,0,10,0,2,true,false,2,0xBFC52DA56279C4C4 || EFA5FA65BAC7A5211DEFE807BFC52DA56279C4C4
qualitystock,3,0,0,0,1,true,false,2,0xD3F5C184567AEC26 || A5C81B5DAF5B49A63CCAB2ABD3F5C184567AEC26
qualitystuff,1,0,0,0,1,true,false,0,
qualitysupply,2,0,0,0,1,true,false,2,0x2FB2902C7136A9DB || 8E227EDC9FE0ABEE48AE7F792FB2902C7136A9DB
qualitytime,1,0,1,0,2,true,false,0,
qualitytime(2),0,0,2,0,1,true,false,2,0x885B5B5F11D3373B || 96D1DB884A89990EBCA0C833885B5B5F11D3373B
qualityuk,2,0,0,0,1,true,false,2,0x3685A122AE6EB11F || AE752DE4356A95BEE0B539C23685A122AE6EB11F
qualityweed,7,0,14,0,2,true,false,2,0x7F12F4C19D7ACFEF || 3680AC28F06D6A4C8FA2FAAE7F12F4C19D7ACFEF
qualitywhite,5,0,8,0,2,true,false,2,0xE71A17668A6974D5 || 95C4B4788E4CA5E1B7B29BDDE71A17668A6974D5
qualitywhitee,2,0,1,0,2,true,false,0,
qualityy,1,0,0,0,1,true,false,2,0x0923BA4D81A318F2 || DD91939617AF26A89768D6570923BA4D81A318F2
qualoyalty247,1,0,0,0,1,true,false,2,0x4DD1EAD0CF4D1E67 || 72A10EC3266E9F9DE8C5F64F4DD1EAD0CF4D1E67
quandrex,1,0,0,0,1,true,false,2,0x8E1A0B0263A7B232 || 28EE04FC78F302F88B661E278E1A0B0263A7B232
quantik,6,0,0,0,1,true,false,2,0x58825BEA3D424ADE || CA961E309DDC48B59FD94AF358825BEA3D424ADE
quantikusa,2,0,0,0,1,true,false,2,0xCCD2882855F6D0DD || 25B9B81B009E63AFE322892CCCD2882855F6D0DD
quantum.black.widow,1,0,1,0,2,true,false,0,
quantumsheep,1,0,0,0,1,true,false,0,
quarkstar,1,0,0,0,1,true,false,2,0xF78272C9C10E8771 || 1DCF91ACAE36F2FC993DFEC1F78272C9C10E8771
quarterof,1,0,0,0,1,true,false,0,
quarterstore,1,0,0,0,1,true,false,2,0x3C7F0536860123D2 || A18E6D3FFA73B8FE0576D8EE3C7F0536860123D2
quasidopo,1,0,0,0,1,true,false,2,0x9CBF95AD2CC73A5D || E3ABD7A938F96189C62B52929CBF95AD2CC73A5D
quasigazi187,1,0,0,0,1,true,false,2,0x46B261D824925E2F || F1B93A65DA6F929ECA0B176746B261D824925E2F
quayvn,1,0,0,0,1,true,false,2,0x706E583DEEB142B3 || F8798A7E77A1283D802ADD24706E583DEEB142B3
quazzymoto,1,0,0,0,1,true,false,2,0x1D780A7176F56EB2 || 2362FE329AAE80E5B6D837071D780A7176F56EB2
quebulto,1,0,0,0,1,true,false,0,
queenacid,1,0,0,0,1,true,false,2,0x189A8972378E26E5 || C51B8D265795C6D91D248395189A8972378E26E5
queenbee,1,0,0,0,1,true,false,0,
queenbitcoin,1,0,0,0,1,true,false,2,0xDEEE83429A2D48B4 || 773A54DF6B99444E385E925CDEEE83429A2D48B4
queengreen,1,0,3,0,2,true,false,2,017BB769E8F8D2128DAD7406F26EF04F7E9C0BAB || 0xF26EF04F7E9C0BAB
queenhaxxx59,1,0,0,0,1,true,false,2,0x42E5247D64462F9B || 354D70C9A8B42A97EE72123242E5247D64462F9B
queenofgreen,1,0,3,0,2,true,false,2,0x7B441CE24653917F || 76BAE6FAD2ABF25F27F7F8A77B441CE24653917F
queenpadme,1,0,0,0,1,true,false,2,0x430893E5C8165209 || D76BA2FB8BF96A0C1D11DC6C430893E5C8165209
queenquinny,1,0,0,0,1,true,false,2,0xDC1734BDEFC67AED || 3A4498421446065BE6042990DC1734BDEFC67AED
queensheba,1,0,0,0,1,true,false,2,0x4173787C8364874B || 5A2AF99A73515B523FC8D07E4173787C8364874B
queenskywalker,2,0,0,0,1,true,false,2,0xF88A001053230BFC || EFABB61432AD12E5AE3451D1F88A001053230BFC
queenslandpride,1,0,0,0,1,true,false,2,0xB5AD9E9C4A968760 || F4821CA9B30076C80627A7ACB5AD9E9C4A968760
queerpositive,1,0,0,0,1,true,false,2,0x0C43D91B9524886A || A99501E561A7629E9BD8E7020C43D91B9524886A
quibeck,1,0,0,0,1,true,false,2,0x091288055E523412 || A94BC72D2E1C0FEAC2A451FE091288055E523412
quick2ship,1,0,0,0,1,true,false,2,0xED89992AEB2A92AC || 354DFEAD4D6EC1355BF530F3ED89992AEB2A92AC
quick_pharm,1,0,0,0,1,true,false,2,0x0992AB9D924D571A || 1BB80296823E1BFD0EA3B04C0992AB9D924D571A
quickbuds,1,0,3,0,2,true,false,2,0xD5EB75B3909B683E || 45386B8EEC96B20DEC2AC9F2D5EB75B3909B683E
quickcobra,1,0,1,0,2,true,false,0,
quickconnect,1,0,0,0,1,true,false,0,
quickdrugs,2,0,4,0,2,true,false,2,0x2F541491F6220E93 || E0945C24297D3E77BA34F3122F541491F6220E93
quickdrugsuk,2,0,0,0,1,true,false,2,0x119FB309A9307F5A || 3B73875A4991D5B9490A23E8119FB309A9307F5A
quickfit,1,0,0,0,1,true,false,2,0x2B9C0779CD22F2DC || 64CAFEAC47A45277375766462B9C0779CD22F2DC
quickfix,2,0,0,0,1,true,false,2,0xF69759CE493AB604 || B4A7CB3177878B1287EFD622F69759CE493AB604
quicklick,7,1,5,0,3,true,false,2,0xEC57A67FF84316B7 || EAE7BC4570CEF5CE48BD97C2EC57A67FF84316B7
quicklick(2),0,3,7,0,2,true,false,2,0xB4B7018FDA7A0ECC || D336A57F1BD37504C2849C2AB4B7018FDA7A0ECC
quicklot2016,1,0,0,0,1,true,false,2,0xB8F2F3A44BB7DF92 || ECF3A67FF79365BC69AE6529B8F2F3A44BB7DF92
quickmac,1,0,0,0,1,true,false,2,09D58241AEF3325AEA22D6EA781E38F634A66372 || 0x781E38F634A66372
quickmeds,1,0,0,0,1,true,false,2,0x8AAEE218D931D43A || D39A544D4C99893DF7AB33EF8AAEE218D931D43A
quicknick,4,0,0,0,1,true,false,2,0xF0E9BB0597468F69 || F8E215CFC2EB544D8499FC71F0E9BB0597468F69
quicknquality,1,3,3,0,3,true,false,2,0x5CD47536F8878878 || 3521B09D284EC0378C266A5F5CD47536F8878878
quickpharm,5,0,0,0,1,true,false,2,0x057ED45005F8CD4C || 65DB07B12809DA589E97BE39057ED45005F8CD4C
quickshift,1,0,0,0,1,true,false,2,0x9B21398398FD0484 || 8CB900571FF6C4FF5D5075FC9B21398398FD0484
quickstop,1,1,1,0,3,true,false,0,
quicksubs,1,0,0,0,1,true,false,2,0x41B88C88A3708BBC || 2C94725BD6CF70FE40B3C66241B88C88A3708BBC
quicktemplates,1,0,0,0,1,true,false,2,0x5346C3ADA99CCD06 || 483E0E4E1935DD56546A19905346C3ADA99CCD06
quid,1,0,0,0,1,true,false,2,0x3405F850FCD7D699 || F0AEDE496BA04AA119D1219A3405F850FCD7D699
quidpro,1,0,0,0,1,true,false,2,0xFD69CCA8682817CE || C004DDCE69B282989786FB02FD69CCA8682817CE
quikconnect,6,0,10,0,2,true,false,2,0xA31A626A5BBEBF0B || 1466288D352F86B9058D4383A31A626A5BBEBF0B
quimicos.cientificos,1,0,0,0,1,true,false,2,0x287E4409299EF0D1 || B4AE91C183F21C163BCBCFEC287E4409299EF0D1
quixbars,1,0,0,0,1,true,false,2,0x21C3CEADA378B8AF || 44FE29EAA5415491DC021A7B21C3CEADA378B8AF
quixotic,1,0,0,0,1,true,false,2,0x19F6388FD44D23EF || 494351A7BC27077F1BC1EA5819F6388FD44D23EF
quubee,1,0,0,0,1,true,false,2,0x334C807A00583ECF || 5D2C7C03C2A8A5DD4699604E334C807A00583ECF
qw8w,1,0,0,0,1,true,false,2,0xFE6C427BB5ADD517 || 43A689EC341614E92C933511FE6C427BB5ADD517
qweasd12399,1,0,0,0,1,true,false,2,0x91D821B4F15881CD || 50569B79A2F12C34F675CCDC91D821B4F15881CD
qwerty1234891,1,0,0,0,1,true,false,2,0x55EAD49E6EE4E31D || A92AEB5F9E9971025D7AA6A555EAD49E6EE4E31D
qwerty187,1,0,0,0,1,true,false,2,0xEC8446ED6F398764 || 8EC4447705D80D5C050F3955EC8446ED6F398764
qwertyasdfgh11566669,1,0,0,0,1,true,false,2,0x66C7B76D64C3CBFB || 8EAE81B894746E554BE6410966C7B76D64C3CBFB
qwertyuiop1212,1,0,0,0,1,true,false,2,0x65BCC99B060D9DCB || 658482DFDDBC8926D3A7155B65BCC99B060D9DCB
qwertyuiop1357adg,1,0,0,0,1,true,false,2,0xDF8F235AB61FFB21 || 54630EE1251BBFAD3FB5A7BBDF8F235AB61FFB21
qwertzu,1,0,0,0,1,true,false,2,0xAAAA3E177192DA6D || 24300D7BA05836C05ED19FF5AAAA3E177192DA6D
qweryxx,1,0,0,0,1,true,false,2,0xE2A79C07431FCD73 || BE87C810932EF22A79D6529CE2A79C07431FCD73
qwikzilver,1,0,0,0,1,true,false,2,0x4CBA5E20921CD34F || 7F9861EDA5447D4BF7B9DC344CBA5E20921CD34F
qzfwrty,1,1,1,0,3,true,false,0,
r.i.p.,1,1,1,0,3,true,false,2,0x0015695D9F305B64 || 92278AF1DC256D400FA6DCB20015695D9F305B64
r.l.grind,1,0,0,0,1,true,false,2,0x9E566C9A9D025565 || ECEE74499342D8518A011CB19E566C9A9D025565
r0b1n-h00d,1,0,0,0,1,true,false,2,0xDAC10C4EBE370F71 || 46ACFAC63168205CF88B09C0DAC10C4EBE370F71
r0r3ach,2,0,0,0,1,true,false,2,0x4D8D8981972497F6 || 457AFE3151ABD0BEC2A076FC4D8D8981972497F6
r2-d2,1,0,0,0,1,true,false,2,0xE5D68654A99D09AD || B2DF7DD62FC483A1C35D1783E5D68654A99D09AD
r2p2ycr7,1,0,0,0,1,true,false,2,0xFE1210E8C8AE4C9A || 493D18CEE1EB836C06917FD6FE1210E8C8AE4C9A
r3dbu111ife,1,0,0,0,1,true,false,2,0xFD30E064CE3598A6 || 57410ACEC8802487AE6D8ECFFD30E064CE3598A6
r3dc0r3,1,0,0,0,1,true,false,2,0x110EBFBE5644A053 || A96873DEBFC17F48C31AF395110EBFBE5644A053
r3dpuls3,1,0,0,0,1,true,false,2,03C63634E645B4284857FB0A15E887D124C1FB68 || 0x15E887D124C1FB68
r3gulz,1,0,0,0,1,true,false,2,0x0C135CEDFC7C976C || 3E1F3779F9B59D43911B6B810C135CEDFC7C976C
r4inbows,1,0,0,0,1,true,false,0,
r81,1,0,0,0,1,true,false,2,0x7F9733768033A71D || E9031CFD2F695A980F4B3DED7F9733768033A71D
rabbi_krustofsky,1,0,0,0,1,true,false,0,
rabbithole,7,0,12,0,2,true,false,2,0xFBA3ABC338E39F8A || 3C6AE1D6A49094868E4A1C22FBA3ABC338E39F8A
rabbithole19,1,0,0,0,1,true,false,2,0xCEA3AB5B067DD29F || A6CA7363BAA957F5F9918794CEA3AB5B067DD29F
rabbitholeshop,3,0,2,0,2,true,false,0,
rabbyt,3,0,0,0,1,true,false,2,0xC13E29A6C9E581E6 || 36AEF3164CDBC5F7DFAB51EDC13E29A6C9E581E6
rabidchicken,1,0,0,0,1,true,false,2,0x89E50DEB0CCF7B83 || C0A0D7E7848FDA077D0B9A8B89E50DEB0CCF7B83
rabidneurosis,1,0,0,0,1,true,false,2,0xA694B6B536C08816 || 48AC748EEA55D2665F410530A694B6B536C08816
rabobank,1,0,0,0,1,true,false,2,0x83D6AA8035866C08 || 2D35C84FB4B1EBCDCD7A2AF083D6AA8035866C08
raboin,1,0,0,0,1,true,false,0,
racam,1,0,0,0,1,true,false,2,0x96B56969937F68CD || AB698A0B1CB2C583F8CB53E396B56969937F68CD
rackatater69,1,0,0,0,1,true,false,2,0x376AF243B9840C4B || 9FC692A9ED2513ADA8CCCBB2376AF243B9840C4B
rad,1,0,0,0,1,true,false,0,
radarbreeder,1,0,0,0,1,true,false,2,0x1CB9F94F95EBD6BD || A1581A4403417530033142EA1CB9F94F95EBD6BD
radeon1000,1,0,0,0,1,true,false,2,0x856DFDCE49876EC0 || 43D701F4D954B823DB022B61856DFDCE49876EC0
radicalrx,4,0,0,0,1,true,false,2,0x17EFBEF31E857CFD || 82DE1E4B238CFEBCA72C5D2117EFBEF31E857CFD
radioactive58,1,0,0,0,1,true,false,2,0x8ADB79DBE4ECE653 || A2AB687E048F80CC680BC26A8ADB79DBE4ECE653
rafael001,1,0,0,0,1,true,false,2,0x451A25D39AB3AA12 || A7B5002C623C29935B08D5CF451A25D39AB3AA12
raffi,2,0,0,0,1,true,false,2,0x94681AE6F7E14A14 || E9EEC99F05FFBF37FA447D0F94681AE6F7E14A14
raffpoutine,1,0,0,0,1,true,false,2,057E6C0BD5DB2C47246D5A2419CB5F8BC9DB586F || 0x19CB5F8BC9DB586F
ragdoll678,1,3,3,0,3,true,false,2,0xF865D4FBA0C14578 || 7D26EF60A2993B4273DBA7D1F865D4FBA0C14578
rage66666,9,0,0,0,1,true,false,2,0x3ECFEC6EF42E3C00 || DEA9430F329ADE83BEC7CBA53ECFEC6EF42E3C00
ragecage77,1,0,0,0,1,true,false,2,0x57439D936CFC404D || 66F0D5FD5D20AE487EF0B4A157439D936CFC404D
ragnar22,1,0,0,0,1,true,false,2,0x536DC3929E0BEAB0 || A5CC4D162922DD63F009F1A1536DC3929E0BEAB0
ragnarlodbrok,2,0,0,0,1,true,false,2,0xACCE08C37F85E894 || CA397250A02B2395EEAD5A5BACCE08C37F85E894
ragnarlothbrok,1,0,0,0,1,true,false,2,0xD878AEA7ECEDBF41 || B4992EBD96381FC517C6CA0DD878AEA7ECEDBF41
ragnarokclub,1,0,0,0,1,true,false,0,
ragstoriches1,1,0,0,0,1,true,false,0,
rahul777,1,0,0,0,1,true,false,2,0x5A61592712F2B1CB || D11A01E5403DB5FC854625865A61592712F2B1CB
raiders30,1,0,0,0,1,true,false,2,0x04FCEE237C437F5E || 97970A005FCE8EFDC3A07D0D04FCEE237C437F5E
railguycc,3,0,0,0,1,true,false,0,
railsragged,1,0,0,0,1,true,false,2,0xAC6A3F09E1AFE292 || B890FF6700E4EB33150B5A35AC6A3F09E1AFE292
railyourmail,5,0,0,0,1,true,false,2,0x66F7BF6E4130346D || C24DCA6D1F44367B6A507C1766F7BF6E4130346D
rain-man,1,0,0,0,1,true,false,2,0xBAD3567D287884FC || 1D6D995C7EE895FFFF9017DEBAD3567D287884FC
rainbow2718274,1,0,0,0,1,true,false,2,0xE3D43554107697B5 || 6B6486108FCC0018A45B81FDE3D43554107697B5
rainbowbear,4,0,0,0,1,true,false,2,0x3AB937C8E9D56AD8 || 49DA2FC7D2C2C591021F76A23AB937C8E9D56AD8
rainbowbridge,1,0,0,0,1,true,false,2,009E93978BBEB4FEDD7E10B8A473BDFAE3FAEBCC || 0xA473BDFAE3FAEBCC
rainbowcat,2,0,0,0,1,true,false,2,0x78D0EC8EED9B4156 || 451ECBC39F1AC89A49AD111378D0EC8EED9B4156
rainbowsunshinelsd,2,0,0,0,1,true,false,2,0xA3291AE41929BF92 || 9C73920362AED89771107361A3291AE41929BF92
rainbowtribe,4,0,0,0,1,true,false,2,0x6A357E38BFDF6608 || D2D8204ED9C9FC7471648AED6A357E38BFDF6608
raincheckow,1,0,0,0,1,true,false,2,0xB8B7E7F6CBCFA58C || E18BBDBFB4FA394BE3E6E4A3B8B7E7F6CBCFA58C
raindrop666,1,0,0,0,1,true,false,2,0x526A65769693F6C6 || B4652560D1979863B7C11067526A65769693F6C6
